Troop 212 巨神像  Page 2 Line 1:  - Comment: 壞結局
Common Event 2 指令 Line 1:  - Comment: 下=0  左=1  右=2  上=3  Ａ=*  Ｂ=5 Ｃ=6  Ｘ=7  Ｙ=8  Ｚ=開始
Common Event 2 指令 Line 2:  - Comment: Ｌ=10  Ｒ=11
Common Event 5 自製Game Over Line 20:  - Comment: 死亡種類
Map 19 秘密神殿：1層 - Event 9 EV009 (23,37) - Page 1 Line 6:  - Comment: E187
Map 19 秘密神殿：1層 - Event 10 EV010 (23,38) - Page 1 Line 1:  - Comment: <口速=1>
Map 19 秘密神殿：1層 - Event 10 EV010 (23,38) - Page 1 Line 6:  - Comment: E187
Map 19 秘密神殿：1層 - Event 11 EV011 (23,39) - Page 1 Line 1:  - Comment: <口速=1>
Map 19 秘密神殿：1層 - Event 11 EV011 (23,39) - Page 1 Line 6:  - Comment: E187
Map 19 秘密神殿：1層 - Event 12 EV012 (37,37) - Page 1 Line 1:  - Comment: <口速=1>
Map 19 秘密神殿：1層 - Event 12 EV012 (37,37) - Page 1 Line 6:  - Comment: E187
Map 19 秘密神殿：1層 - Event 13 EV013 (37,38) - Page 1 Line 1:  - Comment: <口速=1>
Map 19 秘密神殿：1層 - Event 13 EV013 (37,38) - Page 1 Line 6:  - Comment: E187
Map 19 秘密神殿：1層 - Event 14 EV014 (37,39) - Page 1 Line 1:  - Comment: <口速=1>
Map 19 秘密神殿：1層 - Event 14 EV014 (37,39) - Page 1 Line 6:  - Comment: E187
Map 19 秘密神殿：1層 - Event 15 EV015 (7,21) - Page 1 Line 1:  - Comment: <口速=1>
Map 19 秘密神殿：1層 - Event 15 EV015 (7,21) - Page 1 Line 6:  - Comment: E187
Map 19 秘密神殿：1層 - Event 18 EV018 (7,22) - Page 1 Line 1:  - Comment: <口速=1>
Map 19 秘密神殿：1層 - Event 18 EV018 (7,22) - Page 1 Line 6:  - Comment: E187
Map 19 秘密神殿：1層 - Event 19 EV019 (7,23) - Page 1 Line 1:  - Comment: <口速=1>
Map 19 秘密神殿：1層 - Event 19 EV019 (7,23) - Page 1 Line 6:  - Comment: E187
Map 19 秘密神殿：1層 - Event 20 EV020 (53,21) - Page 1 Line 1:  - Comment: <口速=1>
Map 19 秘密神殿：1層 - Event 20 EV020 (53,21) - Page 1 Line 6:  - Comment: E187
Map 19 秘密神殿：1層 - Event 21 EV021 (53,22) - Page 1 Line 1:  - Comment: <口速=1>
Map 19 秘密神殿：1層 - Event 21 EV021 (53,22) - Page 1 Line 6:  - Comment: E187
Map 19 秘密神殿：1層 - Event 22 EV022 (53,23) - Page 1 Line 1:  - Comment: <口速=1>
Map 19 秘密神殿：1層 - Event 22 EV022 (53,23) - Page 1 Line 6:  - Comment: E187
Map 20 秘密神殿：2層 - Event 4 EV004 (30,7) - Page 1 Line 36:  - Comment: 秘密神殿-苦力喵-4
Map 20 秘密神殿：2層 - Event 4 EV004 (30,7) - Page 1 Line 65:  - Comment: 秘密神殿-苦力喵-3
Map 20 秘密神殿：2層 - Event 4 EV004 (30,7) - Page 1 Line 83:  - Comment: 秘密神殿-苦力喵-2
Map 20 秘密神殿：2層 - Event 4 EV004 (30,7) - Page 1 Line 98:  - Comment: 秘密神殿-苦力喵-1
Map 20 秘密神殿：2層 - Event 4 EV004 (30,7) - Page 3 Line 8:  - Comment: 秘密神殿-利歐-2
Map 24 結婚~~~~~ - Event 3 婚禮主持人GE (10,12) - Page 1 Line 27:  - Comment: 火肥
Map 24 結婚~~~~~ - Event 3 婚禮主持人GE (10,12) - Page 1 Line 230:  - Comment: 水肥
Map 24 結婚~~~~~ - Event 3 婚禮主持人GE (10,12) - Page 1 Line 433:  - Comment: 闇肥
Map 24 結婚~~~~~ - Event 3 婚禮主持人GE (10,12) - Page 6 Line 109:  - Comment: ---------------------其他人登場---------------------
Map 26 亞空城-內部 - Event 5 EV005 (49,45) - Page 2 Line 1:  - Comment: 重製版
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 1 Line 1:  - Comment: ST 1-1
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 1 Line 2:  - Comment: 01:進場動畫播放
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 1 Line 3:  - Comment: 02:暫時關閉選關取消功能
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 1 Line 4:  - Comment: 03:寶箱1
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 1 Line 5:  - Comment: 04:寶箱2
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 1 Line 6:  - Comment: 05:寶箱3
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 1 Line 7:  - Comment: 06:寶箱4
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 2 Line 1:  - Comment: ST 1-1
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 2 Line 2:  - Comment: 01:進場動畫播放
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 2 Line 3:  - Comment: 02:暫時關閉選關取消功能
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 2 Line 4:  - Comment: 03:寶箱1
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 2 Line 5:  - Comment: 04:苦力喵&國泰對話結束
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 2 Line 6:  - Comment: 05:苦力喵&國泰對話開始
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 2 Line 7:  - Comment: 06:苦力喵個人對話1
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 2 Line 8:  - Comment: 07:苦力喵個人對話2
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 2 Line 9:  - Comment: 08:苦力喵個人對話3
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 3 Line 1:  - Comment: ST 1-3
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 3 Line 2:  - Comment: 01:進場動畫播放
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 3 Line 3:  - Comment: 02:暫時關閉選關取消功能
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 3 Line 4:  - Comment: 03:寶箱1
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 3 Line 5:  - Comment: 04:寶箱2
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 3 Line 6:  - Comment: 05:寶箱3
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 3 Line 7:  - Comment: 06:寶箱4
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 3 Line 8:  - Comment: 07:告示牌
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 3 Line 9:  - Comment: 08:垃圾放置1
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 3 Line 10:  - Comment: 09:垃圾放置2
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 3 Line 11:  - Comment: 10:垃圾放置3
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 3 Line 12:  - Comment: 11:國泰出現
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 3 Line 13:  - Comment: 12:國泰變深
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 3 Line 14:  - Comment: 13:劇情角色出現
Map 39 Stage 1-隊伍編成 - Event 18 EV018 (1,0) - Page 3 Line 15:  - Comment: 14:C入事件結束
Map 41 Stage 1-2-2 - Event 49 EV049 (5,27) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 41 Stage 1-2-2 - Event 50 EV050 (39,27) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 41 Stage 1-2-2 - Event 51 EV051 (37,33) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 41 Stage 1-2-2 - Event 52 EV052 (3,40) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 41 Stage 1-2-2 - Event 53 EV053 (5,30) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 41 Stage 1-2-2 - Event 54 EV054 (6,25) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 41 Stage 1-2-2 - Event 55 EV055 (3,20) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 41 Stage 1-2-2 - Event 56 EV056 (11,13) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 41 Stage 1-2-2 - Event 57 EV057 (44,22) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 41 Stage 1-2-2 - Event 58 EV058 (36,24) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 41 Stage 1-2-2 - Event 59 EV059 (41,22) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 41 Stage 1-2-2 - Event 60 EV060 (36,13) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 41 Stage 1-2-2 - Event 61 EV061 (23,14) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 41 Stage 1-2-2 - Event 63 EV063 (5,24) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 41 Stage 1-2-2 - Event 64 EV064 (4,33) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 41 Stage 1-2-2 - Event 65 EV065 (7,28) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 41 Stage 1-2-2 - Event 66 EV066 (38,22) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 41 Stage 1-2-2 - Event 67 EV067 (45,27) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 41 Stage 1-2-2 - Event 68 EV068 (5,32) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 41 Stage 1-2-2 - Event 69 EV069 (3,28) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 41 Stage 1-2-2 - Event 70 EV070 (4,21) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 41 Stage 1-2-2 - Event 71 EV071 (42,25) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 41 Stage 1-2-2 - Event 72 EV072 (36,28) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 41 Stage 1-2-2 - Event 73 EV073 (37,32) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 41 Stage 1-2-2 - Event 74 EV074 (47,24) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 41 Stage 1-2-2 - Event 75 EV075 (29,13) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 41 Stage 1-2-2 - Event 76 EV076 (17,14) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 46 Stage 1-colorless-BOSS - Event 7 BOSS指令 (2,0) - Page 1 Line 758:  - Comment: 行動指令說明：
Map 46 Stage 1-colorless-BOSS - Event 7 BOSS指令 (2,0) - Page 1 Line 759:  - Comment: 1=移動到定點 (15,2)
Map 46 Stage 1-colorless-BOSS - Event 7 BOSS指令 (2,0) - Page 1 Line 760:  - Comment: 2=衝向主角(橫向)
Map 46 Stage 1-colorless-BOSS - Event 7 BOSS指令 (2,0) - Page 1 Line 761:  - Comment: 3=放三顆火球
Map 46 Stage 1-colorless-BOSS - Event 7 BOSS指令 (2,0) - Page 1 Line 762:  - Comment: 4=終向主角(直向)
Map 46 Stage 1-colorless-BOSS - Event 7 BOSS指令 (2,0) - Page 1 Line 763:  - Comment: 5=炎射(衡) 範圍:Y=3
Map 46 Stage 1-colorless-BOSS - Event 7 BOSS指令 (2,0) - Page 1 Line 764:  - Comment: 6=炎射(直) 範圍X=3
Map 46 Stage 1-colorless-BOSS - Event 7 BOSS指令 (2,0) - Page 1 Line 765:  - Comment: 7=地炎(區塊:8)
Map 51 Stage 2-2 - Event 35 EV035 (22,36) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 51 Stage 2-2 - Event 36 EV036 (26,34) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 51 Stage 2-2 - Event 37 EV037 (40,37) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 51 Stage 2-2 - Event 38 EV038 (43,30) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 51 Stage 2-2 - Event 39 EV039 (11,39) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 51 Stage 2-2 - Event 40 EV040 (15,39) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 51 Stage 2-2 - Event 41 EV041 (23,38) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 51 Stage 2-2 - Event 42 EV042 (21,45) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 51 Stage 2-2 - Event 43 EV043 (25,27) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 51 Stage 2-2 - Event 44 EV044 (4,40) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 51 Stage 2-2 - Event 45 EV045 (4,35) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 51 Stage 2-2 - Event 46 EV046 (3,24) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 51 Stage 2-2 - Event 47 EV047 (4,21) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 51 Stage 2-2 - Event 48 EV048 (13,19) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 54 Stage 2-3 - Event 9 EV009 (12,11) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 54 Stage 2-3 - Event 10 EV010 (11,16) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 54 Stage 2-3 - Event 11 EV011 (12,19) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 54 Stage 2-3 - Event 12 EV012 (20,18) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 54 Stage 2-3 - Event 13 EV013 (31,19) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 54 Stage 2-3 - Event 14 EV014 (27,18) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 54 Stage 2-3 - Event 15 EV015 (34,18) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 54 Stage 2-3 - Event 16 EV016 (14,18) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 54 Stage 2-3 - Event 17 EV017 (34,12) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 54 Stage 2-3 - Event 18 EV018 (32,14) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 54 Stage 2-3 - Event 19 EV019 (32,7) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 55 Stage 2-1 - Event 7 EV007 (28,13) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 55 Stage 2-1 - Event 8 EV008 (24,4) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 55 Stage 2-1 - Event 9 EV009 (30,6) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 55 Stage 2-1 - Event 10 EV010 (27,22) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 55 Stage 2-1 - Event 11 EV011 (31,18) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 55 Stage 2-1 - Event 12 EV012 (32,3) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 55 Stage 2-1 - Event 13 EV013 (33,5) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 56 Stage 2-4 - Event 10 EV010 (23,29) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 56 Stage 2-4 - Event 11 EV011 (35,29) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 56 Stage 2-4 - Event 12 EV012 (27,26) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 56 Stage 2-4 - Event 13 EV013 (19,39) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 56 Stage 2-4 - Event 14 EV014 (17,46) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 56 Stage 2-4 - Event 15 EV015 (17,15) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 56 Stage 2-4 - Event 16 EV016 (14,18) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 56 Stage 2-4 - Event 17 EV017 (49,9) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 56 Stage 2-4 - Event 18 EV018 (43,16) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 56 Stage 2-4 - Event 19 EV019 (17,19) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 56 Stage 2-4 - Event 20 EV020 (13,13) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 56 Stage 2-4 - Event 21 EV021 (19,10) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 56 Stage 2-4 - Event 22 EV022 (15,9) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 56 Stage 2-4 - Event 23 EV023 (16,38) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 56 Stage 2-4 - Event 24 EV024 (21,44) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 56 Stage 2-4 - Event 25 EV025 (22,40) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 56 Stage 2-4 - Event 26 EV026 (19,49) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 56 Stage 2-4 - Event 27 EV027 (46,38) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 56 Stage 2-4 - Event 28 EV028 (40,49) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 56 Stage 2-4 - Event 29 EV029 (40,42) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 56 Stage 2-4 - Event 30 EV030 (41,37) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 56 Stage 2-4 - Event 31 EV031 (46,21) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 56 Stage 2-4 - Event 32 EV032 (50,17) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 56 Stage 2-4 - Event 33 EV033 (42,11) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 13 EV013 (20,10) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 14 EV014 (37,11) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 15 EV015 (50,9) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 16 EV016 (46,14) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 17 EV017 (44,8) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 18 EV018 (46,11) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 19 EV019 (56,9) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 20 EV020 (14,11) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 21 EV021 (9,13) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 22 EV022 (13,9) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 23 EV023 (12,12) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 24 EV024 (13,22) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 25 EV025 (19,24) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 26 EV026 (34,24) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 27 EV027 (30,23) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 28 EV028 (45,22) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 29 EV029 (53,23) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 30 EV030 (53,41) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 31 EV031 (48,39) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 32 EV032 (32,34) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 33 EV033 (30,40) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 34 EV034 (20,42) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 35 EV035 (31,49) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 36 EV036 (14,27) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 37 EV037 (19,21) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 38 EV038 (17,23) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 39 EV039 (31,25) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 40 EV040 (35,22) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 41 EV041 (37,25) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 42 EV042 (44,24) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 43 EV043 (51,22) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 44 EV044 (59,37) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 45 EV045 (56,40) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 46 EV046 (43,42) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 47 EV047 (45,36) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 48 EV048 (32,42) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 49 EV049 (34,37) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 50 EV050 (15,44) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 57 Stage 2-5 - Event 51 EV051 (36,49) - Page 2 Line 1:  - Comment: <Overlap_Sensor>
Map 58 Stage 2-6 - Event 43 EV043 (19,40) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 58 Stage 2-6 - Event 44 EV044 (33,41) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
Map 58 Stage 2-6 - Event 45 EV045 (45,36) - Page 3 Line 1:  - Comment: <Overlap_Sensor>
